"hashtag_name","hashtag_name"
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#earthday                     ","#earthday                     "
"#actonclimate                 ","#actonclimate                 "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#prince                       ","#hillaryclinton               "
"#prince                       ","#prince                       "
"#hillaryclinton               ","#hillaryclinton               "
"#hillaryclinton               ","#prince                       "
"#stopgunviolence              ","#stopgunviolence              "
"#tbt                          ","#hillaryongma                 "
"#tbt                          ","#tbt                          "
"#hillaryongma                 ","#hillaryongma                 "
"#hillaryongma                 ","#tbt                          "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#trump360                     ","#trump360                     "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trumptrain                   ","#makeamericagreatagain        "
"#trumptrain                   ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trumptrain                   "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#trumptrain                   "
"#primaryday                   ","#primaryday                   "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#primaryday                   ","#primaryday                   "
"#newyorkvalues                ","#votetrump                    "
"#newyorkvalues                ","#nyprimary                    "
"#newyorkvalues                ","#newyorkvalues                "
"#nyprimary                    ","#votetrump                    "
"#nyprimary                    ","#nyprimary                    "
"#nyprimary                    ","#newyorkvalues                "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#nyprimary                    "
"#votetrump                    ","#newyorkvalues                "
"#potus                        ","#primaryday                   "
"#potus                        ","#votetrumpny                  "
"#potus                        ","#trump2016                    "
"#potus                        ","#potus                        "
"#trump2016                    ","#primaryday                   "
"#trump2016                    ","#votetrumpny                  "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#potus                        "
"#votetrumpny                  ","#primaryday                   "
"#votetrumpny                  ","#votetrumpny                  "
"#votetrumpny                  ","#trump2016                    "
"#votetrumpny                  ","#potus                        "
"#primaryday                   ","#primaryday                   "
"#primaryday                   ","#votetrumpny                  "
"#primaryday                   ","#trump2016                    "
"#primaryday                   ","#potus                        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#icymi                        ","#trump2016                    "
"#icymi                        ","#icymi                        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#icymi                        "
"#primaryday                   ","#primaryday                   "
"#primaryday                   ","#primaryday                   "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#ivoted                       ","#primaryday                   "
"#ivoted                       ","#ivoted                       "
"#primaryday                   ","#primaryday                   "
"#primaryday                   ","#ivoted                       "
"#nyprimary                    ","#nyprimary                    "
"#fightforfamilies             ","#fightforfamilies             "
"#eastvillage                  ","#eastvillage                  "
"#lssc                         ","#lssc                         "
"#fightforfamilies             ","#fightforfamilies             "
"#houstonflood                 ","#houstonflood                 "
"#fightforfamilies             ","#fightforfamilies             "
"#newyorkvalues                ","#newyorkvalues                "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#hrc4pa                       ","#hrc4pa                       "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#nyprimary                    ","#trumptrain                   "
"#nyprimary                    ","#nyprimary                    "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#nyprimary                    "
"#trump2016                    ","#trump2016                    "
"#votetrumpny                  ","#makeamericagreatagain        "
"#votetrumpny                  ","#votetrumpny                  "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrumpny                  "
"#trump2016                    ","#primary                      "
"#trump2016                    ","#presidenttrump               "
"#trump2016                    ","#trump2016                    "
"#presidenttrump               ","#primary                      "
"#presidenttrump               ","#presidenttrump               "
"#presidenttrump               ","#trump2016                    "
"#primary                      ","#primary                      "
"#primary                      ","#presidenttrump               "
"#primary                      ","#trump2016                    "
"#nyprimary                    ","#nyprimary                    "
"#nyprimary                    ","#nyprimary                    "
"#icymi                        ","#icymi                        "
"#nyprimary                    ","#trump2016                    "
"#nyprimary                    ","#nyprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#nyprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#nyprimary                    ","#trump2016                    "
"#nyprimary                    ","#nyprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#nyprimary                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#trump2016                    "
"#newyorkvalues                ","#newyorkvalues                "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#trump2016                    ","#newyorkvalues                "
"#trump2016                    ","#trump2016                    "
"#newyorkvalues                ","#newyorkvalues                "
"#newyorkvalues                ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#nyprimary                    "
"#trump2016                    ","#trump2016                    "
"#nyprimary                    ","#nyprimary                    "
"#nyprimary                    ","#trump2016                    "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#makeamericagreatagain        ","#trumptrain                   "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#trump2016                    "
"#trumptrain                   ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#newyorkvalues                ","#newyorkvalues                "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump                        ","#trump                        "
"#haileypuckett                ","#haileypuckett                "
"##                            ","##                            "
"#wakeupamerica                ","#wakeupamerica                "
"#newday                       ","#makeamericagreatagain        "
"#newday                       ","#newday                       "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#newday                       "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#wiprimary                    ","#maga                         "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#trump2016                    ","#maga                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#maga                         ","#maga                         "
"#maga                         ","#trump2016                    "
"#maga                         ","#wiprimary                    "
"#wisconsin                    ","#trumptrain                   "
"#wisconsin                    ","#makeamericagreatagain        "
"#wisconsin                    ","#wisconsin                    "
"#makeamericagreatagain        ","#trumptrain                   "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#wisconsin                    "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#makeamericagreatagain        "
"#trumptrain                   ","#wisconsin                    "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#trump2016                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#wiprimary                    ","#trump2016                    "
"#wisconsin                    ","#wisconsin                    "
"#trump2016                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#wiprimary                    ","#trump2016                    "
"#votetrumpwi                  ","#wiprimary                    "
"#votetrumpwi                  ","#votetrumpwi                  "
"#wiprimary                    ","#wiprimary                    "
"#wiprimary                    ","#votetrumpwi                  "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#wiprimary                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#wisconsin                    ","#wisconsin                    "
"#votetrump                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#racine                       ","#trumptrain                   "
"#racine                       ","#wiprimary                    "
"#racine                       ","#trump2016                    "
"#racine                       ","#eauclaire                    "
"#racine                       ","#wausau                       "
"#racine                       ","#racine                       "
"#wausau                       ","#trumptrain                   "
"#wausau                       ","#wiprimary                    "
"#wausau                       ","#trump2016                    "
"#wausau                       ","#eauclaire                    "
"#wausau                       ","#wausau                       "
"#wausau                       ","#racine                       "
"#eauclaire                    ","#trumptrain                   "
"#eauclaire                    ","#wiprimary                    "
"#eauclaire                    ","#trump2016                    "
"#eauclaire                    ","#eauclaire                    "
"#eauclaire                    ","#wausau                       "
"#eauclaire                    ","#racine                       "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#eauclaire                    "
"#trump2016                    ","#wausau                       "
"#trump2016                    ","#racine                       "
"#wiprimary                    ","#trumptrain                   "
"#wiprimary                    ","#wiprimary                    "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#eauclaire                    "
"#wiprimary                    ","#wausau                       "
"#wiprimary                    ","#racine                       "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#wiprimary                    "
"#trumptrain                   ","#trump2016                    "
"#trumptrain                   ","#eauclaire                    "
"#trumptrain                   ","#wausau                       "
"#trumptrain                   ","#racine                       "
"#johnryder                    ","#johnryder                    "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#votetrump                    ","#wiprimary                    "
"#votetrump                    ","#votetrump                    "
"#wiprimary                    ","#wiprimary                    "
"#wiprimary                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#wiprimary                    ","#trump2016                    "
"#wiprimary                    ","#wiprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wiprimary                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#'s                           ","#'s                           "
"#'s                           ","#'s                           "
"#'s                           ","#'s                           "
"#'s                           ","#'s                           "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#wiprimary                    ","#makeamericagreatagain        "
"#wiprimary                    ","#wiprimary                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#wiprimary                    "
"#women4trump                  ","#women4trump                  "
"#derp                         ","#derp                         "
"#lyingted                     ","#lyingted                     "
"#votetrump2016                ","#votetrump2016                "
"#lyingted                     ","#nevercruz                    "
"#lyingted                     ","#lyingted                     "
"#nevercruz                    ","#nevercruz                    "
"#nevercruz                    ","#lyingted                     "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trumptrain                   "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#makeamericagreatagain        "
"#trumptrain                   ","#trump2016                    "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#westerntuesday               "
"#trump2016                    ","#trump2016                    "
"#westerntuesday               ","#trumptrain                   "
"#westerntuesday               ","#westerntuesday               "
"#westerntuesday               ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#westerntuesday               "
"#trumptrain                   ","#trump2016                    "
"#potus                        ","#potus                        "
"#utahcaucus                   ","#trump2016                    "
"#utahcaucus                   ","#makeamericagreatagain        "
"#utahcaucus                   ","#utcaucus                     "
"#utahcaucus                   ","#utahcaucus                   "
"#utcaucus                     ","#trump2016                    "
"#utcaucus                     ","#makeamericagreatagain        "
"#utcaucus                     ","#utcaucus                     "
"#utcaucus                     ","#utahcaucus                   "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#utcaucus                     "
"#makeamericagreatagain        ","#utahcaucus                   "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#utcaucus                     "
"#trump2016                    ","#utahcaucus                   "
"#arizonaprimary               ","#trump2016                    "
"#arizonaprimary               ","#makeamericagreatagain        "
"#arizonaprimary               ","#azprimary                    "
"#arizonaprimary               ","#arizonaprimary               "
"#azprimary                    ","#trump2016                    "
"#azprimary                    ","#makeamericagreatagain        "
"#azprimary                    ","#azprimary                    "
"#azprimary                    ","#arizonaprimary               "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#azprimary                    "
"#makeamericagreatagain        ","#arizonaprimary               "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#azprimary                    "
"#trump2016                    ","#arizonaprimary               "
"#votetrump                    ","#americansamoa                "
"#votetrump                    ","#utcaucus                     "
"#votetrump                    ","#utahcaucus                   "
"#votetrump                    ","#arizonaprimary               "
"#votetrump                    ","#azprimary                    "
"#votetrump                    ","#votetrump                    "
"#azprimary                    ","#americansamoa                "
"#azprimary                    ","#utcaucus                     "
"#azprimary                    ","#utahcaucus                   "
"#azprimary                    ","#arizonaprimary               "
"#azprimary                    ","#azprimary                    "
"#azprimary                    ","#votetrump                    "
"#arizonaprimary               ","#americansamoa                "
"#arizonaprimary               ","#utcaucus                     "
"#arizonaprimary               ","#utahcaucus                   "
"#arizonaprimary               ","#arizonaprimary               "
"#arizonaprimary               ","#azprimary                    "
"#arizonaprimary               ","#votetrump                    "
"#utahcaucus                   ","#americansamoa                "
"#utahcaucus                   ","#utcaucus                     "
"#utahcaucus                   ","#utahcaucus                   "
"#utahcaucus                   ","#arizonaprimary               "
"#utahcaucus                   ","#azprimary                    "
"#utahcaucus                   ","#votetrump                    "
"#utcaucus                     ","#americansamoa                "
"#utcaucus                     ","#utcaucus                     "
"#utcaucus                     ","#utahcaucus                   "
"#utcaucus                     ","#arizonaprimary               "
"#utcaucus                     ","#azprimary                    "
"#utcaucus                     ","#votetrump                    "
"#americansamoa                ","#americansamoa                "
"#americansamoa                ","#utcaucus                     "
"#americansamoa                ","#utahcaucus                   "
"#americansamoa                ","#arizonaprimary               "
"#americansamoa                ","#azprimary                    "
"#americansamoa                ","#votetrump                    "
"#brussels                     ","#brussels                     "
"#arizona                      ","#arizona                      "
"#aipac2016                    ","#aipac2016                    "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#azprimary                    "
"#votetrump                    ","#votetrump                    "
"#azprimary                    ","#trump2016                    "
"#azprimary                    ","#makeamericagreatagain        "
"#azprimary                    ","#azprimary                    "
"#azprimary                    ","#votetrump                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#azprimary                    "
"#makeamericagreatagain        ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#azprimary                    "
"#trump2016                    ","#votetrump                    "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#wattersworld                 ","#trump2016                    "
"#wattersworld                 ","#wattersworld                 "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#wattersworld                 "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrump                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trumpcountry                 ","#utah4trump                   "
"#trumpcountry                 ","#utahprimary                  "
"#trumpcountry                 ","#mormon                       "
"#trumpcountry                 ","#utah                         "
"#trumpcountry                 ","#trumpcountry                 "
"#utah                         ","#utah4trump                   "
"#utah                         ","#utahprimary                  "
"#utah                         ","#mormon                       "
"#utah                         ","#utah                         "
"#utah                         ","#trumpcountry                 "
"#mormon                       ","#utah4trump                   "
"#mormon                       ","#utahprimary                  "
"#mormon                       ","#mormon                       "
"#mormon                       ","#utah                         "
"#mormon                       ","#trumpcountry                 "
"#utahprimary                  ","#utah4trump                   "
"#utahprimary                  ","#utahprimary                  "
"#utahprimary                  ","#mormon                       "
"#utahprimary                  ","#utah                         "
"#utahprimary                  ","#trumpcountry                 "
"#utah4trump                   ","#utah4trump                   "
"#utah4trump                   ","#utahprimary                  "
"#utah4trump                   ","#mormon                       "
"#utah4trump                   ","#utah                         "
"#utah4trump                   ","#trumpcountry                 "
"#utah                         ","#utah                         "
"#votetrump                    ","#votetrump                    "
"#trump                        ","#trump                        "
"#trump                        ","#trump                        "
"#trump                        ","#trump                        "
"#trump                        ","#trump                        "
"#trump2016                    ","#trump2016                    "
"#az                           ","#ut                           "
"#az                           ","#az                           "
"#ut                           ","#ut                           "
"#ut                           ","#az                           "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#supertuesday                 ","#trump2016                    "
"#supertuesday                 ","#makeamericagreatagain        "
"#supertuesday                 ","#supertuesday                 "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#supertuesday                 "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#supertuesday                 "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#supertuesday                 "
"#trump2016                    ","#trump2016                    "
"#supertuesday                 ","#makeamericagreatagain        "
"#supertuesday                 ","#supertuesday                 "
"#supertuesday                 ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#supertuesday                 "
"#makeamericagreatagain        ","#trump2016                    "
"#supertuesday                 ","#trump2016                    "
"#supertuesday                 ","#makeamericagreatagain        "
"#supertuesday                 ","#supertuesday                 "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#supertuesday                 "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#supertuesday                 "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#cnn                          ","#cnn                          "
"#supertuesday                 ","#votetrump                    "
"#supertuesday                 ","#supertuesday                 "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#supertuesday                 "
"#votetrump                    ","#supertuesday                 "
"#votetrump                    ","#votetrump                    "
"#supertuesday                 ","#supertuesday                 "
"#supertuesday                 ","#votetrump                    "
"#go                           ","#go                           "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#votetrump                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#votetrump                    "
"#trumptrain                   ","#trumptrain                   "
"#endcommoncore                ","#trump2016                    "
"#endcommoncore                ","#endcommoncore                "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#endcommoncore                "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#gopdebate                    ","#gopdebate                    "
"#nevertrump                   ","#nevertrump                   "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#gopdebate                    ","#gopdebate                    "
"#donald                       ","#donald                       "
"#lightweightsenatormarcorubio ","#lightweightsenatormarcorubio "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trumptrain                   ","#trump2016                    "
"#trumptrain                   ","#trumptrain                   "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trumptrain                   "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trumpwaikiki                 ","#mahalo                       "
"#trumpwaikiki                 ","#trumpwaikiki                 "
"#mahalo                       ","#mahalo                       "
"#mahalo                       ","#trumpwaikiki                 "
"#mediafraud                   ","#mediafraud                   "
"#msprimary                    ","#msprimary                    "
"#trumpdog                     ","#trumpdog                     "
"#trumptrain                   ","#trumptrain                   "
"#1                            ","#1                            "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#supersaturday                "
"#trump2016                    ","#trump2016                    "
"#supersaturday                ","#supersaturday                "
"#supersaturday                ","#trump2016                    "
"#trump2016                    ","#supersaturday                "
"#trump2016                    ","#trump2016                    "
"#supersaturday                ","#supersaturday                "
"#supersaturday                ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrump                    "
"#trumptrain                   ","#trumptrain                   "
"#littlemarco                  ","#littlemarco                  "
"#kansascaucus                 ","#trump2016                    "
"#kansascaucus                 ","#makeamericagreatagain        "
"#kansascaucus                 ","#kansascaucus                 "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#kansascaucus                 "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#kansascaucus                 "
"#caucusfortrump               ","#caucusfortrump               "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
